KJERSTI H. BAEZ
DOROTHY QUELCH
SIBYLLE SCHMIDT
JERRY BLEDSOE
STEVEN PHILLIPS
MARY MACCARTHY
JEFF GOMEZ
BILL GRANGER
GARTH WILLIAMS
TRACY QUAN
LAUREN MADDISON
ART SPIEGELMAN
MYRA STREET
FRANK MCSHERRY
HELEN STAUFFER WINTER
WALTER KAPPACHER
JOHN MCLEAN
SIR RICHARD FRANCIS BURTON
LET'S GO INC.
DARLENE WILKINSON
JOHN LE BRETON
JEANNINE GUICHRDET
JAY R. MONTAVON
DONNA HILL
HARRIS
UNITARIAN UNIVERSALIST ASSOCIATIO
LORNA LANDVIK
LEONARD NIMOY
COURTLAND L. BOVEE
FREDERICK DOUGLASS
ALGERNON B. MITFORD
MAGNUS MAGNUSSON
ALAN DOELP
HEINER BASTIAN
ALDOUS HUXLEY
EDITA M. KAYE
S.E. HINTON
JOSHUA LOGAN
JANE BICKS
REED ARVIN
TOM TOMORROW
JOAN BECK
CHARLES E. SILBERMAN
MOLLY JONG-FAST
OVID DEMARIS
SHARON SHINN
JOHNNY CASH
PETER S. BEAGLE
ABBY KANTER
PETER JAKSA
ROSALIND FERGUSSON
CARMEN RENEE BER
DOUGLAS BO
MASCHA RABBEN
POLLY ATHAN
RUSSELL SIMMONS
BEN EDLUND
MARY LOU PODLASIAK
MARY J. LATIS
CHARLOTTE MITCHELL
IAN HAMILTON
GINA BERRIAULT
KLAUS MODICK
STEPHEN ARTERBURN
RICHARD DOMINICK
TERRY LINDVALL
JENS PETERS
ALICIA MUNDY
C.J. BECK
MANDELBAUM
NICHOLAS DAWIDOFF
JAMES TAYLOR
ANN BANNON
STEVEN LINDBLOM
 JR. SMITH
JOHN MORTIMER
W.H.D. ROUSE
LARRY KATZENSTEIN
GERALD GROSS
ANGELA WILKES
GEORGE C. ANDREWS
TOM COFFEY
PATRICIA H. HEDGES
WEBSTER'S EDITORS
JIL KAROLY
G. STRACHAN
PHILLIP KELLER
MEYNELL
ARMIN A. BROTT
AUGUSTO MONTERROSO
JOHN LAWTON
SYLVIA NASAR
ELIZABETH AMMONS
ARNETTE LAMB
TIMOTHY A. NIEMAN
CHARLES A. EASTMAN
SIMON MAGINN
KIM CATES
EVE BUNTING
ELAINE MOORE
CAROLINE G. MERCER
ELLESTON TREVOR
LAURA INGALL WILDER
CLARE DE VRIES
JEMIAH JEFFERSON
NINA GRUNFELD
AARON NAPARSTEK
GILLIAN E. HANSCOMBE
AURELIUS BATTAGLIA
BILL LESSARD
NORMAN VINCENT PEALE
BREENA CLARKE
ELSPETH HUXLEY
VALERIE SHERWOOD
MARTI WATSON GARLETT
ARTHUR C. CLARKE
FLOYD CONNER
GEORGE VECSEY
EDITH FORBES
WILLIAM BAYER
GASTON LEROUX
PAUL MCCUSKER
LESLIE T. SHARPE
VERENA VON KOSKULL
TESSA EVELEGH
THOMAS ADCOCK
KATJA ROHDE
GEORGE DOWNING
JEANNE RAY
ARLENE MATTHEWS
ROSEMARIE LENNON
STEVE SHAGAN
ROBERT KIMMERLE
JAKE BARNETT
LISA BEAMER
HANS-ULRICH LINDKEN
SUE ELLEN COOPER
KAREN ROBARDS
HUGH CAMPBELL
元阳
JOSEPH O'CONNOR
ANTHONY WALKER
LORI WICK
ANTONELLA PLATANO
PIERRE LOTI
JESSICA STEELE
GIMONE HALL
JAMES CREIGHTON PH.D.
BERNARD SUCHECKY
FOREWORD BY SCOTT HAHN
LOUISE GORDON
TIM CURRY
JIM SILKE
CAROLYN KEENE
GIOVANNI DI BOCCACCIO
SANDRA HILL
JEROME KLAPKA JEROME
GREG BRODEUR
ELIA KAZAN
ROBIN A. MCKENZIE
GENEVIEVE L. PAULSON
ROB PAYNE
MEREDITH W. MICHAEL
JULIE DURRELL
PENNY GENTIEU
STEPHEN BIRMINGHAM
LIZ ROSENBERG
BILL FAWCETT
SASHA MILLER
MICHAEL HOGAN
JOSEPH GARBER
GREG SMALLEY
CHATELAINE
CATHERINE AIRD
THOMAS NILS LINDQUIST
DAVA SOBEL
NOEL BEHN
B KLIBAN
ELIZABETH POWERS
L. NEIL SMITH
KAY MILLS
PATRICIA J. WYN
JEFFERY HUDSON
JANICE HARRELL
BLANK JOURNAL
KEN SPRAGUE
SHEILA HEEN
W. H. D. ROUSE
HARRIET BEECHER STO
JAMES JOYCE
THOMAS K
ANNABEL LAITY
FORD MADOX FORD
OLIVER L. NORTH
STEPHEN R. GEORGE
HAROLD HUTCHINS
SANDRA CISNEROS
FLORENCE TEMKO
MARY GORDON
MELODY BEATTIE
SAMUEL H. ELBERT
MURASAKI SHIKIBU
DIANA GABALDON
MARK OLSON
AMANDA QUICK
BONNIE SHIELDS
ANNE STYLES
JE
LYNNE WITHEY
JOHN SKOYLES
STEPHEN GRESHAM
ARLANA ANDERSON-HALE
MARGARITE FERNANDEZ OLMOS
ANDREW BOYD
D. GRIFFITH
PETER FITZSIMONS
PIERRE CHODERLOS DE LACLOS
DAVID HAJDU
STEPHEN MILLER
WAYNE JOHNSTON
ARNOLD STADLER
EDMUND J. BOURNE
P W JOYCE
MARK MORRIS
MARK SALTZMAN
ELLEN CAROL DUBOIS
GARY DAVID BOUTON
JUDITH W. STEINBERGH
CARLO FRUTTERO
E. A. ELLIS
DOMINIQUE LAPIERRE
RICHARD RAYNER
HELEN BANNERMAN
(NONE)
EARL STEINBICKER
DAVID LISS
A.J. JACOBS
BOB UECKER
MIGUELANXO PRADO
PEARL CLEAGE
CHICAGO EDITORIAL STAFF
JANE KENYON
DEE STRINGFELLOW
CRAIG HOLDEN
JENNIE HANKS
JOHN ROGER
TONY HORWITZ
MICHAEL REAVES
DON DE LILLO
STEPHANIE CLEMENT
VI
HENRI MITTERAND
LUIS SEPÚLVEDA
ULRICH KUNZMANN
PAUL BLACKBURN
J.N. WILLIAMSON
DUTCH SHEETS
CAROL O'CONNELL
KATE CHRISTENSEN
DENISE THOMAS
DONALD J. TRUMP
JOSEPH BEDIER
CEIL CLEVELAND
S. WHITE
HAL B. PICKLE
J. APPLEGATE
ESME RAJI CODELL
GREG ILES
PATRICK LARKIN
JEAN-MICHEL BESNIER
THOMAS NORTON
HANSWILHELM HAEFS
LYNN MUNSINGER
DAO STROM
W.G.
RUTH WARRICK
TOM MCGREGOR
SARAH ORNE JEWETT
ELIZABETH L. POST
LYNN WEISS
JOHN BEEVERS
DR. PEDRO JOSE GREER JR.
M.D. LARRY DOSSE
RICHARD HOLMES
JEAN OLLIVIER
DARIEN COOPER
GRACE GREEN
LEWIS PERDUE
ANDY MCNAB
DON OREHEK
STEVEN PIZIKS
SUNSET PUB STAFF
LOIS ALTER MARK
PATRICIA MACDONALD
DAVID WADDELL
LINDA ASHMAN
DANIEL LEUWERS
SETSUKO YONEYAMA
TOM LAMBERT
IDRIES SHAH
JOHN GOVE
J. COLLIS
MOIRA KEMP MATHEW PRICE
JOSEPHINE GATTUSO HENDIN
TOM B. STONE
JILL RUBALCABA
CYNTHIA NOFZIGER
KIM WOODBURN
CINDY ROSS
VALERIE WOLZIEN
K. T. SMITH
ROBERTO G. FERNANDEZ
EVA WONG
HUNTER S. THOMPSON
NAVA RENEK
RICHARD MORAN
EILEEN GOUDGE
REBECCA WINTERS
CHRISTINA VIRAGH
RUBY JEAN JENSEN
MAX BYRD
CYNTHIA D. GRANT
MAGGIE KNEEN
CHARLES  DICKENS
NORA ROBERTS
DIANNE SNYDER
BILLIE GREEN
JONATHAN MORRIS
JOHN M. DEL VECCHIO
EMMA MCLAUGHLIN
STEVE BARLOW
MARTIN SEYMOUR-SMITH
BEE WILLEY
JAMES ELLROY
KAREN JOY FOWLER
NANCY STEVENS
WILLIAM MCGIVERN
IVAN ARALICA
BERYL PETERS
MICHAEL ROBINSON
ANATOLIAN TREASURES
ANITA BROOKNER
MARISA CARROLL
PATRICIA WENDORF
BARBARA H. SOLOMON
LEILIA KELLY
TERRY CASTLE
LYN ANDREWS
BETTE GREENE
ANTONIO SKARMETA
HAROLD ROBBINS
JANET FERRELL
LEON WHITESON
DAVID WHARRY
JESSE YOUNGER
DAVID LEHMAN
E. ANNIE PROULX
JEZ BUTTERWORTH
MAXINE TROTTIER
 SIR
CHERIE CARTER-SMITH
CLIVE CUSSLER
ERMA BOMBECK
ROBERT C. O'BRIEN
MARGOT ADLER
ALAN RUSSELL
ARNOLD ROBBINS
L.M. MONTGOMERY
CONNIE PORTER
TRUDI PACTER
WILHELM K. GRIMM
CAMILLE CAUTI
ELIZABETH BONNER
ALEX TREBEK
AARON MCGRUDER
PAUL LEVINE
GUNTHER STUHLMANN
ERIK WEIHENMAYER
ROBERT ANDREWS
WILLIAM HEFFERNAN
MARLY SWICK
CATHERINE CLINTON
JEROME PREISLER
RICHARD M. KETCHUM
HEINRICH WALLFISCH
RITA MURPHY
BILL LYON
RICHARD BLACKABY
MICHAEL TANNER
AUSTIN TAPPAN WRIGHT
JEREMY NARBY
JOHN WYNDHAM
IOLA HAVERSTICK
O. E. ROLVAAG
TOBIAS SMOLLETT
SUZI GOLDEN
JOSEPH CONRAD
DR. SEUSS
ARTHUR FROMMER
DOROTHY LAW NOLTE PH.D.
DIXIE BROWNING
JEANETTE WINTERSON
CATHERINE CLEMENT
BRUCE LITTLEFIELD
TWILA PARIS
CAROL GREENE
WILLIAM K. POWERS
MEL BLANC
KATHLEEN BARRET
ABIGAIL STONE
RACHEL LEE
KATHRYN HARVEY
DEBORAH COATES
BETSY TAYLOR
MAEVE BRENNAN
SHARON JENNINGS
PERCY KEMP
MILES
HARVEY R. GREENBERG
RIGOBERTA MENCHÚ
NORMAN LEWIS
DIANE CAREY
TERRY ALFORD
HOLLEY RUBINSKY
JOSEF HASLINGER
KATHRYN WORTH
PHILIP RIEFF
MICHAEL PEARCE
PAMELA E. APKARIAN-RUSSELL
AGNES RIEDMANN
ANGELA MALONE
RON HANSEN
ROBIN JONES GUNN
JANE MOORE
WILLIAM L. URY
FRANCIS RAY
CHANG SHENG-TAI
DAVID BERGANTINO
SYBIL MARSHALL
N. CURTIS
P. L. WHITNEY
MARK YARNELL
DANA FULLER ROSS
EDWARD HUTCHINGS
C. S. LEWIS
H. A. REY
SUSAN MAS
FRANCINE PASCAL
PAUL MONETTE
EDITH LAYTON
CHARLES INGRID
GRACE SLICK
UNIVERSITY OF NAVARRE
ROSANNE BITTNER
AGGIE MACKENZIE
DAHLIA LITHWICK
FRANCES TEMPLE
EMILE ZOLA
PAUL NEGRI
AMITAV GHOSH
STEWART LEE
WALT W. BECKER
EDWARD BALL
CAROL WALLACE
ROY W. POE
MATT GROENING
SHELOMOH DI-NUR
HEIKE GEISSLER
GAIL TSUKIYAMA
CHRISTOPH LEES
LINDA FAIRSTEIN
IAN STEWART
NANCY TOMES
JANE AIKEN HODGE
STEVE THAYER
STUART PALMER
MLADEN SUTEJ
BRUCE DUCKER
BARBARA HEIDKAMP
URSULE MOLINARO
PETER HILLIGES
SIMON FIELDING
LINDE BIRK
JACK OLSEN
DON WADE
GLORIA M. BULEC
PETER WARD
ARTHUR M SCHLESINGER
RAYMOND CHANDLER
J. D. ROBB
BUD GARDNER
JOSEPH CAMPBELL
MIKHAIL LERMONTOV
LISA JACKSON
BOB
BRUCE CAMPBELL
ROSALIND GREENBERG
HELEN COLIJN
YOSHITAKA AMANO
EDITH KONECKY
ALAN W. WATTS
NANCY BAKER
HELEN HUNT JACKSON
ADELE PARKS
JOHN JAY OSBORN JR
MICHAEL MCGARRITY
LOUISE ERDRICH
ANSEL ADAMS
DOUGLAS CLEGG
MICHAEL KENT
LIZA DALBY
DOUGLAS WYNN
BEATE KLARSFELD
BETSY THORNTON
SUZY BECKER
YOGI BERRA
 ETC. BRONTE
SARAH JOSEPHA HALE
O'REILLY AUTHORS
CHRISTIN LORE WEBER
MICHAEL HAMILTON
JOHN BERGER
JAMES POPE
NANCY CREAGH PHELAN
ARUNDHATI ROY
BONNIE KLOMP STEVENS
ROBERT J. LENARDON
GLORIA GAITHER
MICHELLE KWAN
ALBERT ELLIS
THOMAS H. JOHNSON
PHILLIP BERMAN
ERNST WALTER
MARY CODDINGTON
BRUNO MARTIN
ROBERT H. MARCH
ANDREW H. VACHSS
EDITED BY E. F. WATLING
MELISA MICHAELS
CAROL H. MUNTER
DENISE MINA
DORO GÖBEL
JOHN BOLTON
STEPHANIE VAUGHN
KENNETH COPELAND
JAMES BURKE
DAVID WEST
CYNTHIA FLOOD
MARTIN MATJE
CARL BERNSTEIN
JAMAICA KINCAID
JULIE GARWOOD
MONA SIMPSON
KAY ALLENBAUGH
CORDULA SWOBODA HERZOG
MONTHERLANT
AMANDA STERN
PEGGY MORELAND
FRANK  MUIR
PETER RALPH
THADIOUS M. DAVIS
BOB BARNES
STEWART COWLEY
MATTHEW STREBE
SANDY STEEN
TIMOTHY WOODROOF
BARBARA WATSON
J. VERLEYE
SUZANNE DELZIO
ELIZABETH MCGREGOR
BENEDICT J. GROESCHEL
CATHERINE WHITNEY
J. G JEFFREYS
KERSTIN EKMAN
M. M. RAGZ
KAREN GILLINGHAM
R. KARL LARGENT
PATRICIA CAMPBELL HEARST
TERRY QUINN
MOVEON.ORG
CORLISS LAMONT
ROBIN GIDEON
ABBY BARDI
EVELYN ROGERS
MARGARET TRUMAN
JOHN WELTER
LARRY BURKETT
PAULINE ROSENAU
CAROLYN WYMAN
COLLEEN BRESSE
GLORIA SINGER
MARTIN  LUTHER KING
CORNELL WOOLRICH
JONATHAN HULL
GINI HARTZMARK
CHARLES E. WILBOUR
LOUIS DE BERNIERES
JOHN B. KEANE
CLAIRE MESSUD
ERIC FRANK RUSSELL
JANINE M. BENYUS
BELLE YANG
AUGUST WILLIAM DERLETH
JOANNA CARL
GUNTER BÖHMER
JOE
WILLIAM KINSOLVING
GEORGE GALDORISI
CREATIVE PUBLISHING INTERNATIONAL
KEVIN KEASEY
BETSY HOWIE
GUY GAVRIEL KAY
MARGARET MINER
RICHARD WEBSTER
LILLIAN TOO
STEVEN SPRUILL
MAJOR GARRETT
EDWARD A. BALDWIN
JIMMY THAPA
MARGARET LEE BRAUN
DAVID HAZARD
FÉDOR DOSTOÏEVSKI
APRIL WILSON
PATRICIA MOYES
JOHN A.
E. L. KONIGSBURG
ROBYN MILLER
NIKOS KAZANTZAKIS
EARL MAC RAUCH
KATE MILLETT
EDGAR ALLEN POE
ULRICH PLENZDORF
DAVID WIESNER
BOB SJOGREN
LAUREL AMES
GRAHAM CAVENEY
ALLAN &AMP; BARBARA PEASE
CYNDY SZEKERES
THOMAS D. ZWEIFEL
ANNIE KIMBERLIN
ROBERT REILLY
KARL BAEDEKER
ELLEN KUSHNER
GILES
SHIRLEE BUSBEE
HANNAH MCCOUCH
THERESA MONSOUR
RICHARD ZIMLER
GIEN KARSSEN
JOSEPHINE TEY
ELAINE MARTIN
ANN CHAMBERLIN
BARBARA BOSWELL
LEWIS GANNETT
SOCIETY FOR THE STUDY OF MANGA TECHNIQUES
KATE MCCAFFERTY
GEORGE PERRY
NANCY PEARL
KEN SMITH
HILARY JENKINS
L.J. SMITH
JEREMY TAMBLING
 S.J. REISER
ARLIE RUSSELL HOCHSCHILD
LOUISE BAGSHAWE
DORIS DÖRRIE
CHIP SILVERMAN
JAMILA GAVIN
SANG HUN LEE
LAUREN RUTH WIENER
IRMTRAUD ZIMMERMANN-GÖLLHEIM
ARISTOPHANES
CARLO D'ESTE
HOWE STIDGER
JON WINOKUR
GAIL HARVEY
THE EDITORS OF ROLLING STONE
JOHN KRIST
SHUSAKU ENDO
MARY KAY MCCOMAS
MICHAEL R. BLOOMBERG
NANCY KERRIGAN
IAN CALDWELL
LESLEY DOWNER
CLIVE JAMES
JACQUELINE HARPMAN
MURRAY BAIL
KEYTON WEISSINGER
ELEANOR ROBINSON
GEOFF
CHARLAINE HARRIS
CHARLOTTE BREUER
KIM ANTIEAU
HARRY HOMEWOOD
ANDREW S. GROVE
LOUISE GHERASIM
THE SPICE GIRLS
BRENDA BROWN
BASILLO LOSADA
JOAN MACKIE
E T A HOFFMANN
KATE BERNHEIMER
DOUGLAS H. UBELAKER
TAMI HOAG
RICK FIELDS
VIRGINIA LANIER
BAPSI SIDHWA
T. J. B. SPENCER
MARK R. LITTLETON
JAN GABRIEL
CLAUDE LANZMANN
SANDY PETRO
TIM BUNCE
GEORGE CABLE
INA GARTEN
MARCUS CUNLIFFE
ROBIN (&AMP; ANNE MCCAFFREY) WOOD
MICHELLE CARUSO
MARCO PALMIERI
KARL-HEINZ WITZKO
HERMAN MELVILLE
MARK LE FANU
TOM COLLINS
LOUIS W. STORMS IV
DEBORAH MORGAN
ANGELA BOWIE
CINDY CHRISTIANSON
THOMAS HETTCHE
GENE RODDENBERRY
CHRISTINA M. ANELLO
STEVE MARTIN
JOHN F. MCGRADY
BOB HERBSTMAN
SHELDON ARENSEN
KANDY RADZINSKI
TONYA R. CARTER
HENRY ROTH
SEPHERA GIRON
JILL CONNER BROWNE
HARVE BENNETT
WALLACE TRIPP
HAROLD PINTER
E. NESBIT
LYNNE GRIFFIN
MICHAEL MEWSHAW
HIRO MASHIMA
S. GROSS
BJARNE REUTER
KEN  FOLLETT
LEE BATCHLER
GENEEN ROTH
ROBIN LAW
VICTOR SEREBRIAKOFF
STUART MILLER
CLIFFORD STOLL
DIANNA BOOHER
LEAH VALE
RICHARD O'CONNOR
SUSAN B. NEUMAN
JOAN ELIZABETH LLOYD
MAXINE HONG KINGSTON
MARGARET CRAVEN
CHRISTOPHER KENDRIS
SUNSET PUBLISHING STAFF
GALE E. CHRISTIANSON
NATALIE GOLDBERG
RAYMOND R. MACCURDY
ANDREW TOBIAS
HARTMUT BIEG
G. LEE BOWIE
DONNA SIMPSON
JOHN LUKACS
DOROTHY LEIGH SAYERS
IRÈNE FRAIN
DINA TEMPLE-RASTON
TOM NEWSOM
DR. CHRISTOPHER GREEN
JEAN M. FREDETTE
ALLEN SAY
CELIA BROOKS BROWN
HARRY HARRISON
WYATT BLASSINGAME
STEVE MOLSTAD
ROBERT CLARK
JOSEPH P. GILL
JOY REED
JOHN DAVIES
THE MASTER THERION
ANTHONY GOTTLIEB
KIRSTEN BOIE
EDWARDS
CHARLES NOLAND
JACK STERNLIEB
JOHN PETERSON
ALONZO KIMBALL
KAREN A. BALE
JUDITH L. RAISKIN
SUSAN SELLERS
MCCOY JUDI
A.W. BOUIS
MARK CARWARDINE
DOLORES /LEE FRENCH
AYN RAND
MECHTILD SANDBERG-CILETTI
JOHN TRAIN
JOHN SKIPP AND CRAIG SPECTOR
DIANA G. GALLAGHER
ROBERT BECKER
UDO BREGER
ETC.
CLAUDIA JONES
DONALD F. KETTL
RITA LAMPKIN
STANLEY COHEN
ALLEN DEHART
JACOB BOAS
NICK REDFERN
EVA HOFFMAN
RONALD C. MODRA
DAVID STICK
RICHARD MINITER
MICHAEL STEWART
BRAD FERGUSON
STEPHEN MANES
PAMELA GRIFFIN
LINDA TURNER
CINAMMON BURKE
QUINT BUCHHOLZ
MICHAEL LEAPMAN
ANN SHERIF
ALFRED W. MUNZERT
FREDERICK PAGE
KEVIN J. ANDERSON
CORINNE T. NETZER
ERIC A. KIMMEL
ECHO HERON
MIKHAIL BULGAKOV
NIGEL WARBURTON
ANTHONY B HERBERT
TAD RICHARDS
MARIA BEESING
ELIZABETH BREUILLY
DENNIS GREENBERGER
ROBERT BAER
BETTY CROCKER EDITORS
JONATHAN HAVARD
AIDEN W. TOZER
EVELINE PASSET
JEROME H. SKOLNICK
JACQUES VALLEE
CHELSEA QUINN YARBRO
LIONEL TIGER
CHASTITY BONO
HERMA BRIFFAULT
MONTE FARBER
STEVE WOODWARD
JULIE ORTOLON
TED RALL
 WENDI; SCHUMACHER
PENNY SIMKIN
JULIE ANNE PETERS
JULES FEIFFER
MADGE SWINDELLS
RANDALL KENNEDY
CHRISTOPHER BATES
HSI-SHENG CHI
THOMAS DE QUINCEY
KATHR
JANE HOLTZ KAY
DOUGLAS HOFSTADTER
JOEL ROSENBERG
KERRY COLBURN
MELISSA SENATE
LISA LENARD
RICHARD H. GREEN
JIM CRACE
JEAN STEWART
TRUE KELLEY
BETH YAHP
PHILIP MACDONALD
PAUL KLEE
FRED STENSON
NA
LAURIE R. KING
MADELEINE BOURDOUXHE
SHIRLEY JACKSON
RICHARD ROSEN
SABINE WERZ
CHARLES BERLITZ
LISA DONALD
KATHLEEN YAPP
SANDRA HEATH
TARA AUSTEN WEAVER
WENDY ORR
MICHAEL LARSEN
KATHARINA SCHMIDT
MARY TANNEN
C. WHITEFEATHER DANIELS
JAN BURKE
DEBORAH DONNELLY
MARY PIPHER
JIM KNIPFEL
ELAINE MAZLISH
TWAIN
ELAINE BARBIERI
DAVID FOSTER WALLACE
JANIS ARNOLD
JEFFREY DEAVER
C. J. BOX
LAURA KASISCHKE
PHILIPPE JACCOTTET
KAREN KIJEWSKI
CHRISTINA SCOTT-MONCRIEFF
JULIAN RATHBONE
DANA REED
JOELLE FRASER
GABY WURSTER
GEORGE WILSON
JOHN HOWLETT
BETSY SCHMITT
ELAINE FOX
ALMA ALEXANDER HROMIC
LAVERNE HARRELL CLARK
ANNEGRIT ARENS
BARBARA PYM
JR. WILLIAM STRUNK
RUDOLF ZORN
TIMOTHY EGAN
FRED J.
ROBH RUPPEL
MADELEINE L'ENGLE
ADELE ASHWORTH
MITSUO FUCHIDA
RICHARD HERLEY
BARBARA TAYLOR BRADFORD
EARL EMERSON
J. M. COETZEE
MS. NANCY L. MACE MA
ANNA LEE WALDO
VICTORIA CHANCELLOR
ANDRE NORTON
JOHN MCCOLLISTER
SANDRA MATTIELLI
LISA HUANG FLEISCHMAN
WILLIAM STORANDT
SUSAN WISE BAUER
WALTER WEHNER
MOON UNIT ZAPPA
NANCY M. NEUMAN
RICHARD ROEPER
E. B. WHITE
NAOMI WAX
WALTER LORD
DIANE WOOD MIDDLEBROOK
SUDHIR KAKAR
R. A. GILBERT
ROBERT S. LEVINSON
ROBERT N. CHARRETTE
GEORGE SAND
RICHARD S. BEASER
WILLIAM H. HYLTON
CHRISTOPHER DARDEN
A. DELANEY
KATHRYN JACOBI
JUDITH IVORY
FRANK D'ARCY
RACHEL COWAN
STEN NADOLNY
ROBIN MAXWELL
RICHARD W. BRISLIN
WEIGLE
JUDITH STAMPER
HORST RECHELBACHER
ARMISTEAD MAUPIN
CAROLYN G. HART
SHELDON VANAUKEN
WILLIAM BOLITHO
CLAIRE ETCHERELLI
MICHAEL SCHULTE
PERRY RHODAN
KARMA LEKSHE TSOMO
WILLIAM WILSON
PAM BINDER
ROMAIN GARY
LEON HALE
NANCY K ROBINSON
SOL GORDON
MAEVE HARAN
J. C. POLKINGHORNE
MAJGULL AXELSSON
ALBERT SCHWARZENBACH
HANSJÖRG MARTIN
JANET MORRIS
B. HENRY PEREZ
JAMES MORROW
MARY NARKIEWICZ
ROBERT KIRSCHNER
OSUNTOKI
FLOYD A. O'NEIL
EDITE KROLL
ALAN TIEGREEN
HEATHER JARMAN
ARTHUR L. BURTON III (ALB3)
ROBERT MUSIL
REGENA THOMASHAUER
STANLEY COREN
GOLDBERRY LONG
JON JACKSON
JEAN-
KARYN MONK
RICHARD BLOW
WILLY BREINHOLST
JEN GREEN
JOHN R. HOLT
MICHAEL MCCALL
CHRISTOPHER O'BRIEN
STEPHEN M. RAINEY
R.J. ROSENBLUM
REMEE
ANTHONY O'NEILL
WILLIAM HARVEY
NICOLA KRAUS
SHELBY YASTROW
STEPHEN J. DUBNER
HARRY TURTLEDOVE
LAURA SHAINE CUNNINGHAM
THOMAS L. LONG
LUDWIG BEMELMANS
CATHERINE WELLS
SINGER MEDIA CORPORATION
JOANNA RICHARDSON
LOUISE RENNISON
CAROLINE BURNES
RALPH M. MCINERNY
ANN MCGOVERN
KAGE BAKER
JOANNA RUSS
JOHN HOCKENBERRY
HOWARD FRANK MOSHER
DORIS PISERCHIA
BJ JAMES
DR. PAUL CARUS
LAURAINE SNELLING
NICOLE LUIKEN
RICHARD PARRISH
DEBRA DOYLE
JACKY ROBINSON
PATRICK H. O'LEARY
ROBIN JARVIS
NIGEL CAWTHORNE
JANICE DICKINSON
JEAN GENET
CLARE BELL
GAY WILSON ALLEN
HAMMOND
MARK  HELPRIN
PATRICIA PELLICANE
JIMMY BURNS
ANNIE ELIZABETH DELANY
PAUL MAGRS
MICHAEL MORRIS
MICHAEL WHELAN
MAX HAYWARD
LESLÉA NEWMAN
CAREY
EDITH T. MIRANTE
PENELOPE LEACH
GWEN GOTSCH
ROB KEAN
JOSEPH MITCHELL
DAVID AMSDEN
MARLO MORGAN
NANCY WAXLER-MORRISON
LEO GIROUX JR.
GORE VIDAL
CHRISTOPHER STASHEFF
 PH.D. VIVIAN SCH
CHRISTOPHER PAOLINI
LAURIE A. KANYER
ERIKA PLUHAR
LOUISE A. DESALVO
GERTRUDE WARNER
JUDD WINICK
EMMA GELDERS STERNE
GEORGINA GENTRY
ERIC H. WARMINGTON
GRACE COLLINS
JOHN F. WALVOORD
GEOFFREY NUNBERG
COURTNEY DAVIS
HELEN EPSTEIN
STEVE HALLIDAY
BATYA GUR
JANE R. HIRSCHMANN
BROOKE SCUDDER
EBERHARD BUBSER
BRYAN APPLEYARD
BEVERLY JENKINS
J. K. POTTER
PHILIP JOSE FARMER
AIDAN MEEHAN
JUNG CHANG
FRANZ LIDZ
G. FORESTER
HESPER ANDERSON
BARBARA SAMUEL
ALLAN ECKERT
MAY SARTON
FRANK MUIR
DENIS DIDEROT
MELINA MARCHETTA
LAURENCE J. LAFLEUR
STEFANIE ZWEIG
MARY ANN CRENSHAW
ADRIAN FORSYTH
JAMES WHITEHEAD
ANGELIKA BARDELEBEN
LYNN PAN
MELISSA MULLER
FRED HUNTER
JANICE LAW
ANTONY MASON
TOM ALLEN
PHILIP G. ROUSE
D. W. BUFFA
FRANCES LOCKRIDGE
ROBERT DALEY
BILL LEE
PHIL PARKS
JILL CHURCHILL
PHILIPPE GARNER
ANDREW CALCUTT
RANDOM HOUSE
DEAN MERRILL
MARION CUNNINGHAM
FAITH SULLIVAN
FRAN DORF
CARL STINER
COLIN TURNBULL
ELAINE CRAWFORD
MAGDA BOGIN
CAROL HYMOWITZ
W. RALPH EUBANKS
JIM KJELGAARD
IAIN BANKS
BERNHARD SCHLINK
PATRICIA LEWIN
BRAD MELTZER
SUSANNE GRETTER
JOHN SCHILB
JUDITH ARNOLD
DK PUBLISHING
BONNIE BLUH
MARIE
LAURA SCHLESSINGER
MALCOLM X
PAT ROGERS
SUSANNAH LEIGH
MARCIA FOY
CHARLES L. CALIA
RISING MOON EDITORS
CAMILO JOSE CELA
CHERYL PECK
LOUIS BEGLEY
MONIKA CURTHS
ELLEN SLEZAK
MATT COHEN
JEAN MARKALE
BARBARA COHEN
STEVEN P. SHELOV
LYNNE S. SCHWARTZ
TIMOTHY FINDLEY
SUE MARGOLIS
JUDITH MILLER
ARKADIA
KYLIE ADAMS
CHUCK YEAGER
B. K. S. IYENGAR
DAWNA WALTER
PETER ABRAHAMS
NOWN GRAHAM
G &AMP; R PUBLISHING
CAREN LISSNER
WENDY LOGGIA
BILL DODGE
JAMES ROLLINS
LURLENE MCDANIEL
DANIEL HARRIS
ALICE WALKER
NGUYE
RICHARD ESKIT
FRANK E. PERETTI
JULES WATSON
VLADIMIR NABOKOV
HARVEY FIERSTEIN
PENELOPE LIVELY
DAVE DAVIES
KONSTANTIN RÖSCH
GÜNTER W. KIENITZ
JUDITH ZIMMER
SIDNEY ABBOTT
IRENE GUNTHER
CHRIS WOLD DYRUD
GERI LARKIN
MARCUS AURELIUS ANTONIUS
SALLY MORNINGSTAR
MARG STARK
RALPH ELLISON
STANDISH MEACHAM
MOYRA CALDECOTT
J.D. ROBB
LARRY BOND
JULIA ALVAREZ
